Anonymous||1387014247||<object width="350" height="200"><param name="movie" value="http://www.youtube.com/v/XXW84v_m50Y"></param><param name="allowScriptAccess" value="always"></param><embed width="350" height="200" src="http://www.youtube.com/v/XXW84v_m50Y" type="application/x-shockwave-flash" allowscriptaccess="always"></embed></object>
Anonymous||1387014232||<img src="http://www.youtube.com/v/XXW84v_m50Y">

